group	variable	value
HE07P074	respiration_of_sulfur_compounds	0
HE07P075	respiration_of_sulfur_compounds	0
HE07P077	respiration_of_sulfur_compounds	0
HE07P078	respiration_of_sulfur_compounds	0
HE10P003	respiration_of_sulfur_compounds	0
HE10P049	respiration_of_sulfur_compounds	0
HE10P054	respiration_of_sulfur_compounds	0
HG00P003	respiration_of_sulfur_compounds	0
HG00P010	respiration_of_sulfur_compounds	2
HG00P011	respiration_of_sulfur_compounds	2
HG00P012	respiration_of_sulfur_compounds	0
HG00P014	respiration_of_sulfur_compounds	0
HG00P021	respiration_of_sulfur_compounds	0
HG00P022	respiration_of_sulfur_compounds	9
HG00P023	respiration_of_sulfur_compounds	0
HG00P024	respiration_of_sulfur_compounds	3
HG00P025	respiration_of_sulfur_compounds	11
HG00P026	respiration_of_sulfur_compounds	10
HG00P028	respiration_of_sulfur_compounds	88
HG00P046	respiration_of_sulfur_compounds	0
HG00P047	respiration_of_sulfur_compounds	0
HG00P048	respiration_of_sulfur_compounds	0
HG00P050	respiration_of_sulfur_compounds	0
HG00P051	respiration_of_sulfur_compounds	1
HG00P055	respiration_of_sulfur_compounds	0
HG00P056	respiration_of_sulfur_compounds	0
HG00P058	respiration_of_sulfur_compounds	0
HG00P059	respiration_of_sulfur_compounds	0
HG00P061	respiration_of_sulfur_compounds	0
HG00P063	respiration_of_sulfur_compounds	7
HG00P064	respiration_of_sulfur_compounds	1
HG00P066	respiration_of_sulfur_compounds	0
HG00P071	respiration_of_sulfur_compounds	0
HG00P072	respiration_of_sulfur_compounds	0
HG00P073	respiration_of_sulfur_compounds	0
HG00P074	respiration_of_sulfur_compounds	4
HG00P075	respiration_of_sulfur_compounds	0
HG00P077	respiration_of_sulfur_compounds	0
HG00P078	respiration_of_sulfur_compounds	0
HG00P082	respiration_of_sulfur_compounds	0
HS00P003	respiration_of_sulfur_compounds	1
HS00P004	respiration_of_sulfur_compounds	0
HS00P010	respiration_of_sulfur_compounds	0
HS00P011	respiration_of_sulfur_compounds	1
HS00P012	respiration_of_sulfur_compounds	0
HS00P014	respiration_of_sulfur_compounds	0
HS00P019	respiration_of_sulfur_compounds	0
HS00P025	respiration_of_sulfur_compounds	3
HS00P029	respiration_of_sulfur_compounds	0
HS00P034	respiration_of_sulfur_compounds	0
HS00P036	respiration_of_sulfur_compounds	0
HS00P040	respiration_of_sulfur_compounds	0
HS00P041	respiration_of_sulfur_compounds	0
HS00P042	respiration_of_sulfur_compounds	0
HS00P044	respiration_of_sulfur_compounds	0
HS00P045	respiration_of_sulfur_compounds	0
HS00P046	respiration_of_sulfur_compounds	1
HS00P047	respiration_of_sulfur_compounds	0
HS00P048	respiration_of_sulfur_compounds	0
HS00P050	respiration_of_sulfur_compounds	0
HS00P051	respiration_of_sulfur_compounds	1
HS00P055	respiration_of_sulfur_compounds	0
HS00P056	respiration_of_sulfur_compounds	0
HS00P057	respiration_of_sulfur_compounds	4
HS00P058	respiration_of_sulfur_compounds	0
HS00P059	respiration_of_sulfur_compounds	0
HS00P061	respiration_of_sulfur_compounds	0
HS00P063	respiration_of_sulfur_compounds	0
HS00P064	respiration_of_sulfur_compounds	0
HS00P068	respiration_of_sulfur_compounds	0
HS00P071	respiration_of_sulfur_compounds	0
HS00P072	respiration_of_sulfur_compounds	1
HS00P073	respiration_of_sulfur_compounds	3
HS00P074	respiration_of_sulfur_compounds	20
HS00P075	respiration_of_sulfur_compounds	2
HS00P077	respiration_of_sulfur_compounds	0
HS00P082	respiration_of_sulfur_compounds	0
HS00P109	respiration_of_sulfur_compounds	0
HS00P110	respiration_of_sulfur_compounds	0
HS00P118	respiration_of_sulfur_compounds	0
HS00P137	respiration_of_sulfur_compounds	0
HS00P142	respiration_of_sulfur_compounds	0
HS00P167	respiration_of_sulfur_compounds	24
HS00P176	respiration_of_sulfur_compounds	6
HS00P179	respiration_of_sulfur_compounds	0
HS00P192	respiration_of_sulfur_compounds	1
HS00P198	respiration_of_sulfur_compounds	87
HS00P201	respiration_of_sulfur_compounds	62
HS00P93	respiration_of_sulfur_compounds	81
HS00P96	respiration_of_sulfur_compounds	0
HS03P003	respiration_of_sulfur_compounds	0
HS03P004	respiration_of_sulfur_compounds	0
HS03P005	respiration_of_sulfur_compounds	1
HS03P010	respiration_of_sulfur_compounds	0
HS03P011	respiration_of_sulfur_compounds	0
HS03P012	respiration_of_sulfur_compounds	0
HS03P014	respiration_of_sulfur_compounds	0
HS03P019	respiration_of_sulfur_compounds	0
HS03P024	respiration_of_sulfur_compounds	4
HS03P025	respiration_of_sulfur_compounds	0
HS03P026	respiration_of_sulfur_compounds	1
HS03P029	respiration_of_sulfur_compounds	0
HS03P031	respiration_of_sulfur_compounds	0
HS03P034	respiration_of_sulfur_compounds	0
HS03P035	respiration_of_sulfur_compounds	0
HS03P040	respiration_of_sulfur_compounds	0
HS03P041	respiration_of_sulfur_compounds	1
HS03P042	respiration_of_sulfur_compounds	0
HS03P044	respiration_of_sulfur_compounds	0
HS03P045	respiration_of_sulfur_compounds	0
HS03P046	respiration_of_sulfur_compounds	0
HS03P047	respiration_of_sulfur_compounds	0
HS03P048	respiration_of_sulfur_compounds	0
HS03P050	respiration_of_sulfur_compounds	0
HS03P051	respiration_of_sulfur_compounds	1
HS03P055	respiration_of_sulfur_compounds	0
HS03P056	respiration_of_sulfur_compounds	0
HS03P057	respiration_of_sulfur_compounds	0
HS03P058	respiration_of_sulfur_compounds	0
HS03P059	respiration_of_sulfur_compounds	0
HS03P061	respiration_of_sulfur_compounds	0
HS03P063	respiration_of_sulfur_compounds	0
HS03P064	respiration_of_sulfur_compounds	0
HS03P066	respiration_of_sulfur_compounds	0
HS03P067	respiration_of_sulfur_compounds	0
HS03P068	respiration_of_sulfur_compounds	0
HS03P071	respiration_of_sulfur_compounds	0
HS03P072	respiration_of_sulfur_compounds	1
HS03P073	respiration_of_sulfur_compounds	0
HS03P074	respiration_of_sulfur_compounds	0
HS03P075	respiration_of_sulfur_compounds	0
HS03P077	respiration_of_sulfur_compounds	3
HS07P004	respiration_of_sulfur_compounds	1
HS07P010	respiration_of_sulfur_compounds	2
HS07P011	respiration_of_sulfur_compounds	0
HS07P012	respiration_of_sulfur_compounds	1
HS07P014	respiration_of_sulfur_compounds	0
HS07P019	respiration_of_sulfur_compounds	0
HS07P024	respiration_of_sulfur_compounds	1
HS07P025	respiration_of_sulfur_compounds	0
HS07P026	respiration_of_sulfur_compounds	0
HS07P029	respiration_of_sulfur_compounds	0
HS07P031	respiration_of_sulfur_compounds	0
HS07P034	respiration_of_sulfur_compounds	0
HS07P035	respiration_of_sulfur_compounds	0
HS07P036	respiration_of_sulfur_compounds	0
HS07P040	respiration_of_sulfur_compounds	0
HS07P041	respiration_of_sulfur_compounds	0
HS07P042	respiration_of_sulfur_compounds	0
HS07P045	respiration_of_sulfur_compounds	0
HS07P046	respiration_of_sulfur_compounds	0
HS07P047	respiration_of_sulfur_compounds	0
HS07P048	respiration_of_sulfur_compounds	0
HS07P050	respiration_of_sulfur_compounds	0
HS07P051	respiration_of_sulfur_compounds	2
HS07P055	respiration_of_sulfur_compounds	0
HS07P056	respiration_of_sulfur_compounds	0
HS07P057	respiration_of_sulfur_compounds	0
HS07P058	respiration_of_sulfur_compounds	4
HS07P059	respiration_of_sulfur_compounds	2
HS07P061	respiration_of_sulfur_compounds	0
HS07P063	respiration_of_sulfur_compounds	0
HS07P064	respiration_of_sulfur_compounds	0
HS07P066	respiration_of_sulfur_compounds	0
HS07P068	respiration_of_sulfur_compounds	0
HS07P071	respiration_of_sulfur_compounds	4
HS07P072	respiration_of_sulfur_compounds	0
HS07P073	respiration_of_sulfur_compounds	0
HS07P074	respiration_of_sulfur_compounds	1
HS07P075	respiration_of_sulfur_compounds	1
HS07P077	respiration_of_sulfur_compounds	0
HS10P003	respiration_of_sulfur_compounds	0
IE03P013	respiration_of_sulfur_compounds	3
IE03P020	respiration_of_sulfur_compounds	0
IE03P027	respiration_of_sulfur_compounds	17
IE03P052	respiration_of_sulfur_compounds	0
IE03P053	respiration_of_sulfur_compounds	0
IE03P062	respiration_of_sulfur_compounds	0
IE03P069	respiration_of_sulfur_compounds	0
IE03P070	respiration_of_sulfur_compounds	0
IE07P013	respiration_of_sulfur_compounds	0
IE07P020	respiration_of_sulfur_compounds	0
IE07P027	respiration_of_sulfur_compounds	17
IE07P052	respiration_of_sulfur_compounds	0
IE07P053	respiration_of_sulfur_compounds	0
IE07P062	respiration_of_sulfur_compounds	0
IE07P069	respiration_of_sulfur_compounds	0
IE07P070	respiration_of_sulfur_compounds	0
IG00P013	respiration_of_sulfur_compounds	8
IG00P020	respiration_of_sulfur_compounds	0
IG00P052	respiration_of_sulfur_compounds	0
IG00P053	respiration_of_sulfur_compounds	0
IG00P062	respiration_of_sulfur_compounds	0
IG00P069	respiration_of_sulfur_compounds	0
IG00P070	respiration_of_sulfur_compounds	1
IS00P013	respiration_of_sulfur_compounds	1
IS00P020	respiration_of_sulfur_compounds	0
IS00P027	respiration_of_sulfur_compounds	0
IS00P033	respiration_of_sulfur_compounds	1
IS00P038	respiration_of_sulfur_compounds	1
IS00P039	respiration_of_sulfur_compounds	0
IS00P043	respiration_of_sulfur_compounds	0
IS00P052	respiration_of_sulfur_compounds	2
IS00P053	respiration_of_sulfur_compounds	0
IS00P062	respiration_of_sulfur_compounds	0
IS00P069	respiration_of_sulfur_compounds	0
IS00P070	respiration_of_sulfur_compounds	0
IS00P081	respiration_of_sulfur_compounds	0
IS00P083	respiration_of_sulfur_compounds	0
IS03P020	respiration_of_sulfur_compounds	0
IS03P027	respiration_of_sulfur_compounds	0
IS03P033	respiration_of_sulfur_compounds	0
IS03P038	respiration_of_sulfur_compounds	3
IS03P039	respiration_of_sulfur_compounds	0
IS03P043	respiration_of_sulfur_compounds	0
IS03P052	respiration_of_sulfur_compounds	0
IS03P053	respiration_of_sulfur_compounds	33
IS03P062	respiration_of_sulfur_compounds	0
IS03P069	respiration_of_sulfur_compounds	1
IS03P070	respiration_of_sulfur_compounds	0
IS03P081	respiration_of_sulfur_compounds	2
IS03P082	respiration_of_sulfur_compounds	0
IS03P083	respiration_of_sulfur_compounds	1
IS07P013	respiration_of_sulfur_compounds	4
IS07P020	respiration_of_sulfur_compounds	0
IS07P027	respiration_of_sulfur_compounds	0
IS07P033	respiration_of_sulfur_compounds	0
IS07P038	respiration_of_sulfur_compounds	2
IS07P039	respiration_of_sulfur_compounds	0
IS07P043	respiration_of_sulfur_compounds	0
IS07P052	respiration_of_sulfur_compounds	2
IS07P053	respiration_of_sulfur_compounds	2
IS07P062	respiration_of_sulfur_compounds	0
IS07P069	respiration_of_sulfur_compounds	0
IS07P070	respiration_of_sulfur_compounds	0
DE03P016	knallgas_bacteria	0
DE03P017	knallgas_bacteria	0
DE03P049	knallgas_bacteria	0
DE03P054	knallgas_bacteria	0
DE03P060	knallgas_bacteria	0
DE03P065	knallgas_bacteria	0
DE03P076	knallgas_bacteria	0
DE03P081	knallgas_bacteria	0
DE03P083	knallgas_bacteria	0
DE07P016	knallgas_bacteria	0
DE07P049	knallgas_bacteria	0
DE07P054	knallgas_bacteria	0
DE07P060	knallgas_bacteria	0
DE07P065	knallgas_bacteria	0
DE07P076	knallgas_bacteria	0
DE08P017	knallgas_bacteria	0
DE10P016	knallgas_bacteria	0
DG00P016	knallgas_bacteria	0
DG00P017	knallgas_bacteria	0
DG00P049	knallgas_bacteria	0
DG00P054	knallgas_bacteria	0
DG00P060	knallgas_bacteria	0
DG00P076	knallgas_bacteria	0
DG00P081	knallgas_bacteria	0
DG00P083	knallgas_bacteria	0
DS00P030	knallgas_bacteria	0
DS00P037	knallgas_bacteria	24
DS00P049	knallgas_bacteria	0
DS00P054	knallgas_bacteria	0
DS00P060	knallgas_bacteria	0
DS00P065	knallgas_bacteria	0
DS00P076	knallgas_bacteria	0
DS00P119	knallgas_bacteria	0
DS00P138	knallgas_bacteria	0
DS00P140	knallgas_bacteria	0
DS00P166	knallgas_bacteria	0
DS00P172	knallgas_bacteria	0
DS00P180	knallgas_bacteria	0
DS00P191	knallgas_bacteria	0
DS00P193	knallgas_bacteria	0
DS00P194	knallgas_bacteria	0
DS00P196	knallgas_bacteria	0
DS03P016	knallgas_bacteria	0
DS03P017	knallgas_bacteria	0
DS03P030	knallgas_bacteria	0
DS03P037	knallgas_bacteria	0
DS03P049	knallgas_bacteria	0
DS03P054	knallgas_bacteria	0
DS03P060	knallgas_bacteria	0
DS03P065	knallgas_bacteria	0
DS03P076	knallgas_bacteria	0
DS03P237	knallgas_bacteria	0
DS03P239	knallgas_bacteria	0
DS03P245	knallgas_bacteria	0
DS03P272	knallgas_bacteria	0
DS03P279	knallgas_bacteria	0
DS03P288	knallgas_bacteria	0
DS03P295	knallgas_bacteria	0
DS03P298	knallgas_bacteria	0
DS03P312	knallgas_bacteria	0
DS03P313	knallgas_bacteria	0
DS04P138	knallgas_bacteria	0
DS04P194	knallgas_bacteria	0
DS04P86	knallgas_bacteria	0
DS05P114	knallgas_bacteria	0
DS05P196	knallgas_bacteria	0
DS06P140	knallgas_bacteria	0
DS06P180	knallgas_bacteria	0
DS07P016	knallgas_bacteria	0
DS07P037	knallgas_bacteria	0
DS07P049	knallgas_bacteria	0
DS07P054	knallgas_bacteria	0
DS07P060	knallgas_bacteria	0
DS07P065	knallgas_bacteria	2
DS07P076	knallgas_bacteria	0
DS07P172	knallgas_bacteria	0
DS07P193	knallgas_bacteria	0
DS08P017	knallgas_bacteria	0
DS08P191	knallgas_bacteria	0
DS10P016	knallgas_bacteria	0
DS10P049	knallgas_bacteria	0
DS10P054	knallgas_bacteria	0
DS10P166	knallgas_bacteria	0
HE02P026	knallgas_bacteria	1
HE03P003	knallgas_bacteria	0
HE03P004	knallgas_bacteria	0
HE03P005	knallgas_bacteria	0
HE03P010	knallgas_bacteria	0
HE03P011	knallgas_bacteria	0
HE03P012	knallgas_bacteria	0
HE03P014	knallgas_bacteria	0
HE03P019	knallgas_bacteria	0
HE03P021	knallgas_bacteria	1
HE03P022	knallgas_bacteria	7
HE03P023	knallgas_bacteria	48
HE03P024	knallgas_bacteria	4
HE03P025	knallgas_bacteria	1
HE03P028	knallgas_bacteria	0
HE03P046	knallgas_bacteria	0
HE03P047	knallgas_bacteria	0
HE03P048	knallgas_bacteria	0
HE03P050	knallgas_bacteria	0
HE03P051	knallgas_bacteria	0
HE03P055	knallgas_bacteria	0
HE03P056	knallgas_bacteria	0
HE03P057	knallgas_bacteria	0
HE03P058	knallgas_bacteria	0
HE03P059	knallgas_bacteria	0
HE03P061	knallgas_bacteria	0
HE03P063	knallgas_bacteria	0
HE03P064	knallgas_bacteria	0
HE03P066	knallgas_bacteria	0
HE03P067	knallgas_bacteria	0
HE03P068	knallgas_bacteria	0
HE03P071	knallgas_bacteria	0
HE03P072	knallgas_bacteria	0
HE03P073	knallgas_bacteria	0
HE03P074	knallgas_bacteria	0
HE03P075	knallgas_bacteria	0
HE03P077	knallgas_bacteria	0
HE03P078	knallgas_bacteria	0
HE03P082	knallgas_bacteria	0
HE05P026	knallgas_bacteria	0
HE07P004	knallgas_bacteria	0
HE07P010	knallgas_bacteria	0
HE07P012	knallgas_bacteria	1
HE07P019	knallgas_bacteria	0
HE07P021	knallgas_bacteria	4
HE07P022	knallgas_bacteria	3
HE07P023	knallgas_bacteria	3
HE07P024	knallgas_bacteria	0
HE07P025	knallgas_bacteria	0
HE07P028	knallgas_bacteria	0
HE07P046	knallgas_bacteria	0
HE07P047	knallgas_bacteria	0
HE07P048	knallgas_bacteria	0
HE07P051	knallgas_bacteria	0
HE07P055	knallgas_bacteria	0
HE07P056	knallgas_bacteria	0
HE07P057	knallgas_bacteria	0
HE07P058	knallgas_bacteria	0
HE07P059	knallgas_bacteria	0
HE07P061	knallgas_bacteria	0
HE07P063	knallgas_bacteria	0
HE07P064	knallgas_bacteria	0
HE07P066	knallgas_bacteria	0
HE07P068	knallgas_bacteria	0
HE07P071	knallgas_bacteria	0
HE07P072	knallgas_bacteria	0
HE07P073	knallgas_bacteria	0
HE07P074	knallgas_bacteria	0
HE07P075	knallgas_bacteria	0
HE07P077	knallgas_bacteria	0
HE07P078	knallgas_bacteria	0
HE10P003	knallgas_bacteria	0
HE10P049	knallgas_bacteria	0
HE10P054	knallgas_bacteria	0
HG00P003	knallgas_bacteria	0
HG00P010	knallgas_bacteria	0
HG00P011	knallgas_bacteria	0
HG00P012	knallgas_bacteria	0
HG00P014	knallgas_bacteria	0
HG00P021	knallgas_bacteria	0
HG00P022	knallgas_bacteria	10
HG00P023	knallgas_bacteria	2
HG00P024	knallgas_bacteria	7
HG00P025	knallgas_bacteria	0
HG00P026	knallgas_bacteria	2
HG00P028	knallgas_bacteria	0
HG00P046	knallgas_bacteria	0
HG00P047	knallgas_bacteria	0
HG00P048	knallgas_bacteria	0
HG00P050	knallgas_bacteria	0
HG00P051	knallgas_bacteria	0
HG00P055	knallgas_bacteria	0
HG00P056	knallgas_bacteria	0
HG00P058	knallgas_bacteria	0
HG00P059	knallgas_bacteria	0
HG00P061	knallgas_bacteria	0
HG00P063	knallgas_bacteria	0
HG00P064	knallgas_bacteria	0
HG00P066	knallgas_bacteria	0
HG00P071	knallgas_bacteria	0
HG00P072	knallgas_bacteria	0
HG00P073	knallgas_bacteria	0
HG00P074	knallgas_bacteria	0
HG00P075	knallgas_bacteria	0
HG00P077	knallgas_bacteria	0
HG00P078	knallgas_bacteria	0
HG00P082	knallgas_bacteria	0
HS00P003	knallgas_bacteria	0
HS00P004	knallgas_bacteria	0
HS00P010	knallgas_bacteria	0
HS00P011	knallgas_bacteria	1
HS00P012	knallgas_bacteria	0
HS00P014	knallgas_bacteria	0
HS00P019	knallgas_bacteria	0
HS00P025	knallgas_bacteria	0
HS00P029	knallgas_bacteria	0
HS00P034	knallgas_bacteria	0
HS00P036	knallgas_bacteria	0
HS00P040	knallgas_bacteria	0
HS00P041	knallgas_bacteria	20
HS00P042	knallgas_bacteria	0
HS00P044	knallgas_bacteria	0
HS00P045	knallgas_bacteria	38
HS00P046	knallgas_bacteria	0
HS00P047	knallgas_bacteria	0
HS00P048	knallgas_bacteria	0
HS00P050	knallgas_bacteria	0
HS00P051	knallgas_bacteria	0
HS00P055	knallgas_bacteria	0
HS00P056	knallgas_bacteria	1
HS00P057	knallgas_bacteria	0
HS00P058	knallgas_bacteria	0
HS00P059	knallgas_bacteria	0
HS00P061	knallgas_bacteria	0
HS00P063	knallgas_bacteria	0
HS00P064	knallgas_bacteria	0
HS00P068	knallgas_bacteria	0
HS00P071	knallgas_bacteria	0
HS00P072	knallgas_bacteria	0
HS00P073	knallgas_bacteria	0
HS00P074	knallgas_bacteria	0
HS00P075	knallgas_bacteria	0
HS00P077	knallgas_bacteria	0
HS00P082	knallgas_bacteria	0
HS00P109	knallgas_bacteria	0
HS00P110	knallgas_bacteria	0
HS00P118	knallgas_bacteria	0
HS00P137	knallgas_bacteria	0
HS00P142	knallgas_bacteria	0
HS00P167	knallgas_bacteria	0
HS00P176	knallgas_bacteria	0
HS00P179	knallgas_bacteria	0
HS00P192	knallgas_bacteria	0
HS00P198	knallgas_bacteria	0
HS00P201	knallgas_bacteria	0
HS00P93	knallgas_bacteria	0
HS00P96	knallgas_bacteria	0
HS03P003	knallgas_bacteria	0
HS03P004	knallgas_bacteria	0
HS03P005	knallgas_bacteria	0
HS03P010	knallgas_bacteria	0
HS03P011	knallgas_bacteria	0
HS03P012	knallgas_bacteria	0
HS03P014	knallgas_bacteria	0
HS03P019	knallgas_bacteria	0
HS03P024	knallgas_bacteria	0
HS03P025	knallgas_bacteria	0
HS03P026	knallgas_bacteria	0
HS03P029	knallgas_bacteria	0
HS03P031	knallgas_bacteria	49
HS03P034	knallgas_bacteria	0
HS03P035	knallgas_bacteria	0
HS03P040	knallgas_bacteria	0
HS03P041	knallgas_bacteria	0
HS03P042	knallgas_bacteria	0
HS03P044	knallgas_bacteria	0
HS03P045	knallgas_bacteria	11
HS03P046	knallgas_bacteria	0
HS03P047	knallgas_bacteria	0
HS03P048	knallgas_bacteria	0
HS03P050	knallgas_bacteria	0
HS03P051	knallgas_bacteria	0
HS03P055	knallgas_bacteria	0
HS03P056	knallgas_bacteria	0
HS03P057	knallgas_bacteria	0
HS03P058	knallgas_bacteria	0
HS03P059	knallgas_bacteria	0
HS03P061	knallgas_bacteria	0
HS03P063	knallgas_bacteria	0
HS03P064	knallgas_bacteria	0
HS03P066	knallgas_bacteria	0
HS03P067	knallgas_bacteria	0
HS03P068	knallgas_bacteria	0
HS03P071	knallgas_bacteria	0
HS03P072	knallgas_bacteria	0
HS03P073	knallgas_bacteria	0
HS03P074	knallgas_bacteria	0
HS03P075	knallgas_bacteria	2
HS03P077	knallgas_bacteria	0
HS07P004	knallgas_bacteria	0
HS07P010	knallgas_bacteria	0
HS07P011	knallgas_bacteria	0
HS07P012	knallgas_bacteria	0
HS07P014	knallgas_bacteria	0
HS07P019	knallgas_bacteria	0
HS07P024	knallgas_bacteria	0
HS07P025	knallgas_bacteria	0
HS07P026	knallgas_bacteria	0
HS07P029	knallgas_bacteria	0
HS07P031	knallgas_bacteria	15
HS07P034	knallgas_bacteria	0
HS07P035	knallgas_bacteria	0
HS07P036	knallgas_bacteria	62
HS07P040	knallgas_bacteria	55
HS07P041	knallgas_bacteria	0
HS07P042	knallgas_bacteria	0
HS07P045	knallgas_bacteria	0
HS07P046	knallgas_bacteria	0
HS07P047	knallgas_bacteria	0
HS07P048	knallgas_bacteria	6
HS07P050	knallgas_bacteria	0
HS07P051	knallgas_bacteria	0
HS07P055	knallgas_bacteria	0
HS07P056	knallgas_bacteria	0
HS07P057	knallgas_bacteria	0
HS07P058	knallgas_bacteria	0
HS07P059	knallgas_bacteria	0
HS07P061	knallgas_bacteria	0
HS07P063	knallgas_bacteria	0
HS07P064	knallgas_bacteria	0
HS07P066	knallgas_bacteria	0
HS07P068	knallgas_bacteria	0
HS07P071	knallgas_bacteria	0
HS07P072	knallgas_bacteria	1
HS07P073	knallgas_bacteria	0
HS07P074	knallgas_bacteria	0
HS07P075	knallgas_bacteria	0
HS07P077	knallgas_bacteria	0
HS10P003	knallgas_bacteria	0
IE03P013	knallgas_bacteria	0
IE03P020	knallgas_bacteria	1
IE03P027	knallgas_bacteria	0
IE03P052	knallgas_bacteria	0
IE03P053	knallgas_bacteria	0
IE03P062	knallgas_bacteria	0
IE03P069	knallgas_bacteria	0
IE03P070	knallgas_bacteria	0
IE07P013	knallgas_bacteria	0
IE07P020	knallgas_bacteria	0
IE07P027	knallgas_bacteria	4
IE07P052	knallgas_bacteria	0
IE07P053	knallgas_bacteria	0
IE07P062	knallgas_bacteria	0
IE07P069	knallgas_bacteria	0
IE07P070	knallgas_bacteria	0
IG00P013	knallgas_bacteria	0
IG00P020	knallgas_bacteria	0
IG00P052	knallgas_bacteria	0
IG00P053	knallgas_bacteria	0
IG00P062	knallgas_bacteria	0
IG00P069	knallgas_bacteria	0
IG00P070	knallgas_bacteria	0
