OTUID	All	DEmed	DEpost	DGpre	DSmed	DSpost	DSpre	HEmed	HEpost	HGpre	HSmed	HSpost	HSpre	IEmed	IEpost	IGpre	ISmed	ISpost	ISpre
ASV_95	0.189154	0.09310969	0.13242179	0.08432303	0.06690206	0.09850717	0.04424915	0.13630294	0.52830232	0.12833558	0.39858178	0.17443641	0.08811601	0.03722934	0.01908465	0.02124109	0.11336863	0.13892664	0.44746103
ASV_110	0.162129	0.21544422	0.05012489	0.56482343	0.39369828	0.17304867	0.20733838	0.04350037	0.02923992	0.26778288	0.18251929	0.03907432	0.24832937	0.04188845	0.03384533	0.13138816	0.03735882	0.24950993	0.06853738
ASV_80	0.153403	0.0009670946	0.0007201476	0.0009025294	0.4891526928	2.8151217187	0.0239449064	0.0228960325	0.0023096359	0.0016970502	0.0400825299	0.0136150419	0.0051401014	0.0022304895	0.0008375997	0.0021466544	0.0003981603	0.0007516551	0.0083855778
ASV_114	0.145828	0.02748059	0.04192603	0.25166378	0.81704956	0.01679330	0.22482655	0.06209284	0.10165262	0.07537957	0.13603281	0.06846211	0.19917283	0.02744903	0.01430105	0.01574143	0.01626695	0.04107349	0.01342945
ASV_199	0.14469	0.036892564	0.008092147	0.011223976	0.395237695	0.184098689	0.420376182	0.010482354	0.016429341	0.012560276	0.142964021	0.020498112	0.407109184	0.008182837	0.001225215	0.004789917	0.359603183	0.082912024	0.022761762
ASV_159	0.164273	0.14041990	0.12908220	0.32409821	0.08889042	0.23605884	0.36855190	0.08707276	0.10419711	0.10728328	0.14128110	0.36206409	0.17566784	0.08597452	0.06089172	0.03776048	0.14652411	0.12532286	0.10437332
ASV_116	0.196707	0.19204679	0.08065908	0.19005769	0.07903037	0.09109938	0.04227088	0.12004115	0.15944885	0.28946134	0.36383542	0.18309202	0.13267887	0.07875403	0.81880407	0.24013054	0.19123730	0.45078889	0.12118300
ASV_122	0.175488	0.04184489	0.28701689	0.04731247	0.04169034	0.43977392	0.30724630	0.12819717	0.05827546	0.11256987	0.10054304	0.53857850	0.17351782	0.04072258	0.06689851	0.03304621	0.20957940	0.11801660	0.06924806
ASV_120	0.168831	0.04735567	0.04170697	0.02515403	0.23067765	0.03333610	0.35460383	0.20383807	0.52849595	0.31386030	0.05446124	0.10470054	0.06624564	0.03349735	0.04501799	0.01389357	0.16470831	0.02342066	0.11488126
ASV_91	0.152286	0.04098271	0.33787517	0.08904353	0.26068798	0.29578096	0.23465481	0.04054582	0.06169081	0.13320531	0.14711748	0.25592248	0.11414526	0.65177632	0.17003188	0.23444559	0.01369170	0.02452276	0.04867473
ASV_152	0.156332	0.12522404	0.20372635	0.12668390	0.22140533	0.07722253	0.25821237	0.16603920	0.14149654	0.20034299	0.14846207	0.10687036	0.12260677	0.15094884	0.11509064	0.14047952	0.12562324	0.13921026	0.27802991
ASV_129	0.153813	0.35202955	0.12078863	0.05721460	0.35770147	0.14130454	0.05983398	0.10287745	0.28701327	0.05943057	0.16158718	0.26724277	0.08826601	0.05360059	0.12594906	0.02005371	0.05311846	0.07286687	0.07751899
ASV_176	0.152127	0.24829949	0.21786978	0.19883652	0.16640040	0.55551127	0.71264716	0.05730935	0.03421425	0.06273499	0.02964427	0.14754284	0.10285768	0.99821321	0.08330666	0.03118668	0.04261792	0.03076335	0.04269583
ASV_200	0.163093	0.14991272	0.12035108	0.21467369	0.13743755	0.08577236	0.06323307	0.13910974	0.13602843	0.20685570	0.23268373	0.22751955	0.12652750	0.10061549	0.12927036	0.06651542	0.18745586	0.31169590	0.13889174
ASV_103	0.146077	0.04419914	0.09899533	0.03407013	0.19471866	0.27486290	0.18940076	0.17048772	0.15882449	0.07048244	0.15931780	0.17725982	0.15143528	0.09026300	0.04659051	0.04147417	0.16321859	0.05225114	0.15623184
ASV_154	0.147699	0.23203964	0.07745513	0.13219815	0.42951720	0.14854956	0.10070727	0.22805120	0.12061209	0.09378929	0.11780392	0.10208242	0.05922615	0.16417938	0.16588897	0.04534443	0.08645165	0.28251498	0.15925622
ASV_148	0.148851	0.1773513083	0.1868965055	0.1130241378	0.0101756022	0.0390623214	0.0101814527	0.1360736321	0.9400679149	0.0651061986	0.1077429406	0.0364238784	0.0170041501	0.0017777320	0.0504618029	0.0015768554	0.3239355081	0.0107133910	0.0004066695
ASV_209	0.14852	0.05029843	0.07967806	0.05932731	0.18615831	0.23745440	0.27300075	0.10148832	0.06774262	0.16824423	0.18866273	0.17279002	0.21828177	0.07089851	0.11283863	0.07870366	0.07629116	0.05932991	0.08150112
ASV_115	0.148009	0.08618128	0.55556557	0.11795493	0.04662300	0.09832991	0.06084392	0.29868499	0.19984152	0.17059298	0.08679041	0.12340353	0.07532995	0.22005911	0.51250448	0.26164453	0.06891109	0.07341721	0.06714022
ASV_188	0.134335	0.03658824	0.03467399	0.10880451	0.12849316	0.05184823	0.54246524	0.05458354	0.04429251	0.16178567	0.10933830	0.13479483	0.25073499	0.03498896	0.01861050	0.03177800	0.16202140	0.11150561	0.07893064
ASV_203	0.12611	0.02776679	0.04404950	0.05399062	0.22970557	0.08494211	0.89411428	0.04748313	0.04555823	0.08252229	0.03128056	0.09168812	0.17849205	0.03905678	0.02211978	0.18629221	0.09882345	0.10628143	0.03885368
ASV_146	0.134399	0.16816871	0.23608407	0.32636020	0.04674963	0.05610468	0.04493763	0.34785095	0.15112783	0.20312660	0.07692534	0.07372233	0.07101238	0.22803214	0.16415923	0.07306355	0.05679813	0.08944549	0.15019449
ASV_142	0.15605	0.016213713	0.049099535	0.007002501	0.020535007	0.155479840	0.117514573	0.136105600	0.059426236	0.717484318	0.053839579	0.216790311	0.118255814	0.362410081	0.073858848	0.033814563	0.082080050	0.097528644	0.047395394
ASV_143	0.142829	0.11592032	0.13221661	0.08099438	0.05918285	0.12589274	0.02123884	0.15092750	0.21603187	0.17031950	0.20955692	0.13869667	0.10062012	0.07657377	0.16349925	0.06287138	0.25911282	0.12252780	0.18181448
ASV_108	0.143999	0.08885116	0.17144390	0.16256368	0.03543198	0.05564932	0.02750191	0.05744097	0.18904379	0.17807717	0.07991444	0.10944482	0.08195220	0.22565584	0.07992301	0.09550117	0.10224097	0.16090669	1.19313867
ASV_123	0.131229	0.17777316	0.31823519	0.19146510	0.28373512	0.13523559	0.37774680	0.05724424	0.11226129	0.08853455	0.04806232	0.07026635	0.17787587	0.04453522	0.05605351	0.03080062	0.07961411	0.07974932	0.22285483
ASV_125	0.125103	0.002273554	0.003975310	0.004688613	0.016773619	0.779720618	0.224403849	0.041203015	0.038138073	0.482641628	0.069601212	0.148165622	0.053246282	0.087762099	0.002589341	0.023705161	0.032440362	0.014795045	0.016185294
ASV_407	0.118017	0.0164683742	0.0021017765	0.0138487695	0.0747638842	1.5929140730	0.1226366471	0.0225487919	0.0108768097	0.0265871698	0.0966543706	0.0801352054	0.1287916448	0.0020888936	0.0009456727	0.0035853958	0.0209818576	0.0741851853	0.0116386161
ASV_141	0.123465	0.11309895	0.13891386	0.15209991	0.08588436	0.07610108	0.06040197	0.12503008	0.13507857	0.11452024	0.17043815	0.15260089	0.08708589	0.06042426	0.48165236	0.14033203	0.07481449	0.11809733	0.07167419
ASV_127	0.131022	0.06634123	0.07597065	0.11540491	0.09603007	0.16728321	0.09076892	0.26928450	0.11826725	0.15687565	0.12367411	0.05566671	0.14154926	0.11002446	0.16328381	0.29921554	0.03754641	0.11668850	0.08876723
ASV_140	0.138066	0.30025778	0.60461240	0.15417331	0.02542869	0.04473042	0.02383931	0.06314338	0.08005746	0.05705107	0.10624423	0.29906135	0.09358216	0.52669919	0.33026856	0.51565528	0.09550000	0.08358254	0.11351135
ASV_135	0.123113	0.20605512	0.03800760	0.01766225	0.05671824	0.04023132	0.01877406	0.16989831	0.35324532	0.11140432	0.08054848	0.05076690	0.02227854	0.10509365	0.24432305	0.93174342	0.06204779	0.15214824	0.10682674
ASV_147	0.124525	0.16868465	0.06193067	0.18738397	0.06064089	0.08207829	0.03068596	0.13589822	0.10826727	0.12929631	0.17493827	0.09831902	0.10327725	0.19106417	0.33054082	0.17996628	0.12752797	0.25776757	0.07059758
ASV_158	0.127719	0.070885541	0.002696422	0.028178475	0.316240510	0.021867104	0.007998358	0.348551460	0.122020606	0.127217312	0.071260514	0.217778858	0.100841248	0.022732687	0.009150872	0.011698923	0.017295680	0.011287318	0.005549405
ASV_220	0.12035	0.39914567	0.26311338	0.15670443	0.06621480	0.09862317	0.02407105	0.16711707	0.13071115	0.11825790	0.09810037	0.10714007	0.06716746	0.12167283	0.09505104	0.09643578	0.10777402	0.14054698	0.24358965
ASV_197	0.097769	0.003072254	0.010083895	0.027718484	0.414783810	0.047558268	0.296654066	0.013877248	0.040964153	0.070351445	0.062877578	0.016164239	0.239255808	0.010297516	0.013080573	0.063282512	0.028316906	0.011613181	0.004097270
ASV_134	0.108555	0.11020329	0.09758944	0.07278160	0.32705513	0.02756221	0.05764128	0.08032503	0.08944474	0.13348496	0.18734744	0.07388276	0.06233683	0.04832183	0.19341226	0.04868321	0.08103723	0.06655578	0.05181769
ASV_207	0.111107	0.02425247	0.01080119	0.04444200	0.10747780	0.18379802	0.25960603	0.10287104	0.05434308	0.13165006	0.06396683	0.05246156	0.14684601	0.09694002	0.01883516	0.01073802	0.44920821	0.08851165	0.10092734
ASV_101	0.132348	0.0016097280	0.0009656134	0.0064117227	0.0035134186	0.0020404429	0.0033400548	0.0377770157	0.0217826586	0.0356666754	0.6036399093	0.0764053110	0.0858736972	0.7232472020	0.6086830845	0.2951483872	0.0669680908	0.0675672652	0.0083031890
ASV_145	0.099178	0.002365873	0.004666043	0.017190596	0.010724262	0.019852648	0.009075479	0.089391691	0.019572192	0.015635053	0.077664829	0.179390678	0.405574216	0.005400074	0.008971373	0.050897767	0.037204587	0.027842325	0.037634844
ASV_167	0.116366	0.06098720	0.02214810	0.05701065	0.01522906	0.01247163	0.02120732	0.12049616	0.08281537	0.06683276	0.15919483	0.19637652	0.18620140	0.28709089	0.08137543	0.22439568	0.14976283	0.11611380	0.07229213
ASV_149	0.108895	0.11028659	0.11621093	0.13073523	0.07545165	0.08701478	0.02615215	0.14870255	0.23083375	0.10031038	0.15370186	0.08972537	0.04768062	0.10320352	0.11064517	0.16400905	0.09084661	0.05601314	0.05890957
ASV_870	0.119842	0.08591809	0.12853180	0.21093163	0.08546394	0.05585782	0.14552385	0.05978563	0.05806754	0.07559272	0.14161128	0.22981265	0.07717517	0.28185884	0.15524326	0.24032257	0.13634399	0.17165864	0.15079174
ASV_210	0.103023	0.04925874	0.05557006	0.02497943	0.10096938	0.34304607	0.13565577	0.12802577	0.04256657	0.05816031	0.12806166	0.16208578	0.10598562	0.02652173	0.05040863	0.03038614	0.05009984	0.06722616	0.04281121
ASV_157	0.107593	0.005665523	0.020422767	0.050962381	0.172827846	0.091639492	0.170200012	0.021202003	0.015282121	0.459021990	0.053936142	0.032029775	0.140639630	0.027558218	0.010499281	0.518850120	0.041690004	0.024674045	0.009681147
ASV_319	0.095069	0.138678267	0.030149650	0.102188460	0.102037942	0.072574763	0.160374610	0.008490078	0.007494561	0.070115213	0.045893420	0.103333624	0.346106510	0.008986443	0.004872653	0.011202494	0.064506712	0.012529323	0.022193109
ASV_144	0.107168	0.07232644	0.13490063	0.08035305	0.02614507	0.02793657	0.02878699	0.07960934	0.05436177	0.14457404	0.12256461	0.07221168	0.23337122	0.45101078	0.06693369	0.06298651	0.08690725	0.06418980	0.08885241
ASV_121	0.105083	0.09888643	0.08015387	0.15965273	0.02993165	0.02893491	0.04502738	0.12018214	0.17994698	0.12479447	0.07825240	0.09903353	0.12211811	0.12574676	0.19149954	0.12349017	0.08337102	0.07733282	0.12257860
ASV_311	0.104048	0.05844525	0.11265737	0.07101537	0.05940264	0.06471852	0.03202344	0.18875064	0.13094081	0.12456906	0.08631409	0.07634919	0.05680457	0.11450547	0.19465074	0.15572925	0.16149657	0.11480794	0.15906668
ASV_166	0.14288	0.160771922	0.358545994	0.011257430	0.084571183	0.001988169	0.082283170	0.029364423	0.343671486	0.037675702	0.112119585	0.424169117	0.040198944	0.002149323	0.004749884	0.009971090	0.260909684	0.229668349	0.167094927
ASV_177	0.100507	0.043656390	0.094851309	0.013198919	0.029389536	0.043299272	0.005006698	0.075772299	0.060795526	0.095015521	0.073878822	0.326763002	0.050702136	0.299950693	0.319575215	0.406736093	0.027151635	0.045698225	0.020030867
ASV_208	0.09795	0.02579003	0.04138537	0.04127287	0.17503138	0.23559068	0.15761448	0.06506040	0.06219729	0.06267387	0.11822060	0.10709111	0.12573489	0.01356311	0.07798685	0.05185443	0.05330251	0.09255786	0.05590419
ASV_150	0.090722	0.33637036	0.24869882	0.11050228	0.01779253	0.43987120	0.02637907	0.04104641	0.03238832	0.04883336	0.05575862	0.09452409	0.07965067	0.03812408	0.18838710	0.01510993	0.29959025	0.04468701	0.02988704
ASV_133	0.09663	0.10862353	0.12743624	0.11406923	0.05699249	0.04372508	0.02435943	0.16082787	0.15385163	0.10747257	0.07644792	0.09061833	0.09882764	0.08412902	0.11350140	0.05044101	0.04318443	0.05572842	0.11093503
ASV_187	0.098756	0.05051831	0.03511944	0.06607924	0.15543749	0.19672061	0.21382190	0.09223835	0.08370408	0.10767267	0.08039662	0.08494804	0.09326325	0.06292042	0.03808187	0.06080501	0.09113347	0.07277296	0.08777201
ASV_212	0.090003	0.012166750	0.008288632	0.029331301	0.029358734	0.200895942	0.070037196	0.027972947	0.061776825	0.122340577	0.056628479	0.023962748	0.272597364	0.009050991	0.015633380	0.039017969	0.245808165	0.026673002	0.056020385
ASV_235	0.103527	0.08291697	0.09382891	0.09223298	0.04995017	0.14466779	0.05917462	0.15464880	0.11083082	0.10049752	0.07373297	0.11025544	0.06610475	0.08869004	0.07795645	0.05231438	0.15229859	0.17831612	0.22416024
ASV_165	0.085078	0.08349047	0.03806813	0.07202612	0.02223635	0.02025556	0.01390263	0.04545215	0.09122425	0.09967796	0.09930094	0.03821863	0.03458001	0.01002002	0.01171808	0.05692861	0.05662788	0.11739391	0.82482468
ASV_221	0.09331	0.19731216	0.12015700	0.05221944	0.11050202	0.07698352	0.07247921	0.08348608	0.03973787	0.07379613	0.06014734	0.06284945	0.11671192	0.12934156	0.26042645	0.01888734	0.06890611	0.27874086	0.14227313
ASV_151	0.10353	0.14318099	0.11623492	0.06534961	0.05995578	0.03889627	0.03068397	0.11194731	0.08578647	0.10272390	0.28744177	0.09622850	0.06287834	0.05377289	0.10802415	0.06544926	0.06603129	0.08275574	0.06856836
ASV_169	0.104648	0.02476248	0.08990097	0.07221047	0.02404715	0.05322917	0.02649559	0.06902771	0.09262495	0.12260829	0.05527614	0.06219072	0.05027556	0.01641848	0.03807798	0.03174489	0.77432245	0.52081245	0.13172561
ASV_139	0.085297	0.009284403	0.002289102	0.016120685	0.613583653	0.044991138	0.046536109	0.034368967	0.022453737	0.013443690	0.050005282	0.023143859	0.138817047	0.004516636	0.004122892	0.027993570	0.078937962	0.060801931	0.039497086
ASV_193	0.090353	0.134497859	0.006701140	0.022635639	0.398624832	0.021156894	0.274421913	0.028922763	0.018938035	0.043678164	0.027805678	0.059633927	0.072283295	0.799202103	0.049045931	0.023950624	0.018520939	0.020454823	0.009715437
ASV_202	0.089878	0.03540309	0.07418480	0.04131901	0.05163560	0.11413140	0.06280044	0.07285858	0.11342794	0.06707250	0.09178225	0.05886291	0.09174189	0.06523188	0.08368624	0.12553685	0.37823287	0.15245101	0.01587285
ASV_186	0.083743	0.05637970	0.06823087	0.05519293	0.10329591	0.01277309	0.27926925	0.12484422	0.07502836	0.08995845	0.05213621	0.05706370	0.04590971	0.04170763	0.31546822	0.13152920	0.04464658	0.05324745	0.06057826
ASV_163	0.089689	0.12445645	0.08599242	0.02873883	0.02606622	0.09832135	0.05468857	0.11718638	0.24328840	0.09862430	0.09799725	0.08375948	0.04711191	0.04303280	0.03981118	0.03615252	0.07653352	0.06492002	0.03443325
ASV_247	0.091009	0.023587573	0.007320004	0.025131283	0.176294401	0.121282415	0.045022744	0.096345954	0.031690224	0.075584275	0.255583508	0.071261672	0.089023143	0.019831607	0.027590320	0.053980297	0.048693795	0.029116569	0.015206868
ASV_294	0.089039	0.03705228	0.01792502	0.04084376	0.07774322	0.05526149	0.29528035	0.03787335	0.03530127	0.07468194	0.14425049	0.02952729	0.22095521	0.03796032	0.03959887	0.05376882	0.02585406	0.02849762	0.03151746
ASV_182	0.082228	0.022190268	0.035750386	0.023678515	0.223378785	0.029578959	0.076943213	0.089280819	0.033490650	0.016599251	0.090930849	0.056661106	0.039772849	0.065280770	0.012508739	0.004050746	0.501699678	0.188216994	0.015273579
ASV_128	0.101536	0.0406617064	0.0207168679	0.0012325230	0.0004017332	0.0006082570	0.0011955153	0.2066815860	0.1629727895	0.1857489217	0.0160094654	0.0175856381	0.0064658219	0.0574110105	0.0086722950	0.0133777382	0.6584321536	0.2558705794	0.2861232109
ASV_161	0.091529	0.069656576	0.035369351	0.055701306	0.004725365	0.015586783	0.006477884	0.162448800	0.174084079	0.042945653	0.052433837	0.083177251	0.040020835	0.203039260	0.109181944	0.291091198	0.133995716	0.202792797	0.228253355
ASV_278	0.079006	0.008340407	0.007027096	0.052520830	0.270045871	0.028934548	0.354746506	0.018425040	0.041715382	0.025813415	0.017080186	0.012570459	0.170626745	0.015820726	0.011168974	0.017880224	0.044965495	0.191370478	0.023631586
ASV_168	0.088173	0.07019147	0.03026362	0.10794205	0.09956782	0.02479067	0.16223789	0.05843423	0.02527574	0.30025776	0.04650099	0.06296855	0.10786638	0.07320703	0.04849511	0.07263383	0.05288531	0.05470777	0.04816343
ASV_245	0.090463	0.07482353	0.06220708	0.29043856	0.02709271	0.02958353	0.04680168	0.07199761	0.05614415	0.05915093	0.07063666	0.10094608	0.04816798	0.84632167	0.21664718	0.30868313	0.06739746	0.08344791	0.04589950
ASV_131	0.107279	0.27288439	0.02919713	0.05136195	0.01919694	0.02838074	0.06157465	0.01807760	0.01795711	0.02249486	0.19813372	0.09182452	0.14841450	0.39637753	0.01449111	1.13350227	0.08316134	0.05813097	0.11827405
ASV_206	0.089542	0.01878475	0.03395206	0.01964595	0.03024355	0.12346344	0.17295579	0.05109679	0.05923502	0.14028990	0.24978869	0.06560075	0.06411305	0.13110892	0.02806456	0.03658768	0.06008794	0.03867131	0.03186645
ASV_180	0.094482	0.21165668	0.12493705	0.11902934	0.01451475	0.02929225	0.01357916	0.11261781	0.11740980	0.11129673	0.09076441	0.10567663	0.10070711	0.06332636	0.14613183	0.07778561	0.07416781	0.10240165	0.12393129
ASV_156	0.12548	0.001345056	0.003837368	0.002239236	0.028536779	0.042160937	0.057555611	0.003288021	0.002745437	0.005115296	0.144293960	0.079683427	0.643393510	0.007308094	0.002165077	0.001981084	0.067855116	0.079410060	0.149519449
ASV_284	0.093183	0.08015047	0.10693400	0.08414344	0.02829424	0.13918450	0.03219468	0.14747846	0.09194239	0.10492468	0.06274590	0.09814423	0.06307319	0.07992874	0.06976930	0.04273636	0.12655497	0.15111605	0.21612613
ASV_217	0.0777	0.02582711	0.03813752	0.02176159	0.09535180	0.01419516	0.22453599	0.01920519	0.05517825	0.04863314	0.06241678	0.02286664	0.22346553	0.03209688	0.03791485	0.03046119	0.02697135	0.16514670	0.04044905
ASV_181	0.083021	0.08804917	0.11077691	0.11831743	0.06788906	0.28694586	0.05584524	0.05906163	0.04042808	0.09359317	0.04663270	0.05427825	0.02899111	0.26389870	0.14170529	0.06997522	0.08779654	0.37610316	0.03255930
ASV_185	0.07732	0.011334733	0.029928811	0.007318621	0.208194310	0.148359913	0.089837407	0.018260809	0.020903949	0.012206770	0.109577781	0.167551090	0.111145537	0.010851229	0.039334106	0.003786219	0.020598128	0.030274809	0.029614831
ASV_211	0.080893	0.006782868	0.007028507	0.029274568	0.301334926	0.017903630	0.035971762	0.133054678	0.068069485	0.058939484	0.044708627	0.015573445	0.101886178	0.030175809	0.025802562	0.006900508	0.134955159	0.193396664	0.018557897
ASV_225	0.080627	0.04071264	0.04066523	0.03194534	0.07411687	0.07561515	0.04503300	0.03438922	0.06756128	0.04876507	0.15462917	0.04501381	0.22470325	0.01394278	0.01751458	0.02433917	0.02273432	0.03145282	0.02173591
ASV_179	0.087124	0.04900193	0.17237376	0.17633153	0.19434755	0.21274626	0.02206769	0.04245851	0.02980744	0.04730524	0.07713369	0.09261776	0.06590986	0.13471812	0.09438649	0.06471407	0.10019124	0.17150451	0.10328848
ASV_281	0.088685	0.022426088	0.009137915	0.040748839	0.015640223	0.042424192	0.050159429	0.127613049	0.019580565	0.063229427	0.126701106	0.340772990	0.085181006	0.011537417	0.009383768	0.012161463	0.010824761	0.014383613	0.007872994
ASV_230	0.087152	0.06087133	0.14995336	0.04558412	0.01319075	0.02154383	0.03423374	0.15532402	0.19483027	0.15945447	0.06672166	0.07890572	0.03758831	0.07152740	0.07280808	0.06311965	0.03917090	0.03578817	0.11730108
ASV_192	0.085958	0.04373646	0.06770552	0.10669802	0.03478164	0.03390101	0.01939047	0.09075279	0.08828649	0.15037497	0.02843450	0.05825684	0.03881825	0.05163600	0.03259538	0.04397945	0.04663516	0.07082951	0.71577474
ASV_184	0.082443	0.08546258	0.18323514	0.13540262	0.04488115	0.09115152	0.03943125	0.12254858	0.08789077	0.12985226	0.08407722	0.05483825	0.06206506	0.07722278	0.07390714	0.03904629	0.06283209	0.05248710	0.08980215
ASV_132	0.099642	0.1785283030	0.1511025114	0.0376444961	0.0442345091	0.0152044866	0.0002557654	0.0523763086	0.0095762457	0.0589525877	0.1531946277	0.1410480914	0.2993693709	0.1008267812	0.0140752952	0.0503630001	0.0239499319	0.0523539175	0.0185467791
ASV_196	0.093879	0.017654005	0.006431290	0.048590104	0.014196739	0.026575192	0.091936780	0.214678094	0.201411752	0.166635201	0.101349652	0.034749707	0.088944949	0.034301349	0.035358348	0.005561594	0.017092649	0.099798603	0.011843527
ASV_160	0.082243	0.50067662	0.05804644	0.06201127	0.03097085	0.01202798	0.01078975	0.20325147	0.03717229	0.10218877	0.08569177	0.03210019	0.04702105	0.09959303	0.12538748	0.07483158	0.07755721	0.13639187	0.01053291
ASV_229	0.076139	0.03184020	0.07410751	0.02132613	0.31799322	0.23785510	0.17162581	0.02208226	0.11452456	0.02594054	0.01804246	0.02980395	0.04150698	0.06389853	0.21323427	0.11006495	0.01761097	0.02098159	0.01952447
ASV_195	0.083492	0.06778412	0.05544997	0.08876659	0.03249674	0.03404362	0.01680432	0.15113566	0.09026946	0.09895643	0.07579032	0.06916273	0.04528429	0.11916184	0.23110139	0.22687043	0.05075367	0.20029353	0.05013329
ASV_201	0.080281	0.02046567	0.09692469	0.06952426	0.01502563	0.05350870	0.03771283	0.01873463	0.03779698	0.07488884	0.35943951	0.11738700	0.02905392	0.02591133	0.01311145	0.06702594	0.01225323	0.05722034	0.01062452
